Datetime,Date,Time_Str,Price_DA,Price_RT,Price_Spread,Load_A类(MW),Load_A类(MW).1,Load_B类(MW),Load_B类(MW).1,Load_地方电(MW),Load_地方电(MW).1,Load_实时A类,Load_实时B类,Load_实时地方电,Load_实时粤港联络线,Load_实时统调,Load_实时西电,Load_日前A类,Load_日前B类,Load_日前地方电,Load_日前粤港联络线,Load_日前统调,Load_日前西电,Load_粤港联络线(MW),Load_粤港联络线(MW).1,Load_统调(MW),Load_统调(MW).1,Load_西电(MW),Load_西电(MW).1
2025-05-12 22:45:00,2025-05-12,22:45:00,279.73,283.67,-3.9399999999999977,19223.3,17341.5,73078.938,52849.235,8470.0,8176.55,2321.55,8097.37,2589.79,,599.447,2274.17,4512.0,483.0,2830.0,,,3976.0,-947.238,-926.885,99825.0,99292.2,,21851.8
2025-05-12 23:00:00,2025-05-12,23:00:00,275.79,284.24,-8.449999999999989,18908.4,16983.3,71072.636,51417.224,8366.0,8006.17,2307.24,7531.85,2618.98,,617.862,2300.83,4511.0,495.0,2846.0,,,3678.0,-947.036,-959.794,97400.0,97370.2,,21923.3
2025-05-12 23:15:00,2025-05-12,23:15:00,274.65,279.78,-5.1299999999999955,18887.2,16915.4,69130.836,49868.297,8174.0,7836.48,2294.63,6973.2,2590.58,,640.576,2213.66,4510.0,507.0,2834.0,,,3347.0,-947.036,-947.577,95245.0,94945.9,,21273.3
2025-05-12 23:30:00,2025-05-12,23:30:00,271.66,279.03,-7.369999999999948,17917.2,15985.8,68141.036,49061.167,8164.0,7842.73,2291.9,6302.38,2588.96,,669.457,2216.08,4511.0,522.0,2832.0,,,3025.0,-947.236,-883.597,93275.0,92878.9,,20872.8
2025-05-12 23:45:00,2025-05-12,23:45:00,268.38,274.5,-6.1200000000000045,17578.2,15455.1,66458.037,48425.626,8141.0,7788.85,2271.88,5610.74,2577.07,,674.323,2195.67,4510.0,539.0,2821.0,,,2703.0,-947.237,-854.176,91230.0,90782.3,,19966.9
2025-05-13 00:00:00,2025-05-13,00:00:00,254.85,282.6,-27.75000000000003,17675.9,15095.3,65143.337,47725.079,8206.0,7495.0,16216.5,51025.06775,7209.185,-792.42775,94228.75,20570.425,17760.375,69457.8615,8119.5,-825.2365,94512.5,,-825.237,-889.879,90200.0,90016.1,,20590.6
2025-05-13 00:15:00,2025-05-13,00:15:00,324.04,298.5,25.54000000000002,17222.8,16522.9,72424.437,53240.843,8088.0,7211.73,16509.425,48558.3135,6948.7175,-787.656,90949.25,19720.45,16943.9,66513.2365,8003.0,-825.1365,90635.0,,-825.237,-800.173,96910.0,96705.1,,20529.8
2025-05-13 00:30:00,2025-05-13,00:30:00,280.89,275.26,5.6299999999999955,18107.2,16763.9,71102.036,51917.838,8116.0,7097.3,16061.825,45471.488,7014.3,-767.438,87038.325,19258.15,15001.225,64133.662,7931.5,-825.137,86241.25,,-825.236,-746.238,96500.0,95755.7,,20722.9
2025-05-13 00:45:00,2025-05-13,00:45:00,277.29,295.73,-18.439999999999998,18035.6,16483.9,69161.636,51216.511,8068.0,7032.71,15333.7,43590.01975,7050.7775,-770.19725,83903.0,18698.7,13568.85,62220.3865,7816.0,-825.2365,82780.0,,-825.236,-733.421,94440.0,94438.1,,20438.4
2025-05-13 01:00:00,2025-05-13,01:00:00,275.11,275.34,-0.22999999999996135,17967.2,16402.3,67507.837,50049.721,8055.0,7025.68,14846.55,42353.89075,7168.285,-758.95075,81648.925,18039.15,12898.4,60409.23675,7726.25,-825.13675,80208.75,,-825.037,-742.601,92705.0,92702.5,,19967.4
2025-05-13 01:15:00,2025-05-13,01:15:00,272.57,264.13,8.439999999999998,17272.8,16441.7,66648.436,49189.152,8004.0,6946.36,15628.975,42059.714,7178.4,-781.464,81767.175,17681.55,12922.125,60602.9615,7620.0,-825.0865,80320.0,,-825.236,-812.712,91100.0,91466.9,,19702.4
2025-05-13 01:30:00,2025-05-13,01:30:00,271.53,254.01,17.519999999999982,16469.1,16533.0,66393.936,47931.313,7972.0,6938.73,16367.2,46625.58125,7624.0875,-708.01875,85821.225,15912.375,14460.775,62907.6115,8043.0,-825.1365,84586.25,,-825.036,-818.243,90010.0,90486.5,,19901.7
2025-05-13 01:45:00,2025-05-13,01:45:00,270.24,260.37,9.870000000000005,16066.5,16660.7,65502.737,47063.068,7981.0,6884.1,17003.975,42375.54225,9914.9725,-835.08975,87275.6,18816.2,15240.275,63252.8615,10014.5,-825.1365,87682.5,,-825.237,-777.068,88725.0,89141.1,,19310.3
2025-05-13 02:00:00,2025-05-13,02:00:00,270.79,238.87,31.920000000000016,15790.1,16460.6,64826.937,46286.596,7998.0,6953.07,19631.175,40817.82775,12954.2,-888.75275,96217.4,23702.95,18585.175,67728.76175,12399.0,-916.68675,97796.25,,-825.037,-774.366,87790.0,88226.0,,19300.1
2025-05-13 02:15:00,2025-05-13,02:15:00,269.44,256.76,12.680000000000007,15148.2,16165.2,64472.037,45725.76,7940.0,6983.95,21012.0,41873.125,15274.725,-923.8,101457.5,24221.45,21315.325,68142.56175,14428.0,-947.13675,102938.75,,-825.237,-771.41,86735.0,87466.2,,19362.7
2025-05-13 02:30:00,2025-05-13,02:30:00,269.33,249.62,19.70999999999998,14848.0,15907.5,63756.237,45413.459,7921.0,7034.26,21321.175,40671.23125,16600.6,-909.98125,101172.0,23488.975,21802.95,64649.7365,15922.0,-947.1865,101427.5,,-825.237,-762.219,85700.0,86666.8,,19073.8
2025-05-13 02:45:00,2025-05-13,02:45:00,268.24,238.96,29.28,14218.6,15714.0,63479.437,44460.137,7867.0,7085.92,20215.1,39977.76525,16977.075,-904.76525,99757.5,23492.325,20758.8,62892.58675,16697.0,-947.13675,99401.25,,-825.037,-761.757,84740.0,85794.3,,19296.0
2025-05-13 03:00:00,2025-05-13,03:00:00,269.05,239.4,29.650000000000006,13597.5,15477.3,63247.737,44456.456,7865.0,7062.29,17795.325,38298.38125,17162.4,-913.95625,93550.375,21208.225,19819.075,55424.61175,16866.0,-947.18675,91162.5,,-825.237,-757.646,83885.0,84908.6,,18670.2
2025-05-13 03:15:00,2025-05-13,03:15:00,264.85,241.65,23.200000000000017,13575.1,15055.8,62502.136,43971.329,7838.0,7051.75,18539.325,39401.3095,16782.275,-888.4845,97098.55,23264.125,20236.45,59854.93625,16538.25,-947.13625,95682.5,,-825.236,-787.079,83090.0,84245.3,,18953.5
2025-05-13 03:30:00,2025-05-13,03:30:00,261.33,202.27,59.059999999999974,13561.9,15436.1,61653.137,43354.051,7780.0,7014.81,19524.275,41466.6605,16072.075,-884.6855,101388.25,25209.925,20353.3,66430.7865,15613.0,-947.0865,101450.0,,-825.037,-757.161,82170.0,83460.1,,18412.3
2025-05-13 03:45:00,2025-05-13,03:45:00,260.3,229.47,30.830000000000013,13540.9,15365.6,61478.536,42578.243,7781.0,7074.26,20348.175,43726.13025,14802.6,-911.20525,105312.0,27346.3,20141.075,71229.91125,14183.75,-947.23625,104607.5,,-825.436,-778.903,81975.0,82998.0,,18758.8
2025-05-13 04:00:00,2025-05-13,04:00:00,258.34,234.58,23.759999999999962,12904.1,14832.8,60977.136,42884.884,7764.0,7119.45,20809.0,51518.48675,12682.2,-876.18675,111388.75,27255.25,20583.75,78295.93675,12346.25,-947.18675,110278.75,,-825.236,-773.534,80820.0,82334.9,,18271.3
2025-05-13 04:15:00,2025-05-13,04:15:00,257.37,207.26,50.110000000000014,12906.9,14660.9,60668.337,42509.673,7750.0,7168.22,21989.325,61145.3775,9994.735,-910.4375,114467.25,22248.25,22392.425,80927.7115,10352.0,-947.1365,112725.0,,-825.237,-726.193,80500.0,81810.7,,18198.1
2025-05-13 04:30:00,2025-05-13,04:30:00,253.9,232.86,21.039999999999992,12900.4,14897.4,59997.637,41947.512,7717.0,7189.96,21080.5,64134.5195,8014.2825,-900.227,115464.0,23134.925,22131.125,83249.51175,8916.5,-947.13675,113350.0,,-825.037,-755.972,79790.0,81374.6,,18095.7
2025-05-13 04:45:00,2025-05-13,04:45:00,254.42,241.71,12.70999999999998,12882.2,14995.1,59993.837,42073.494,7674.0,7195.51,22000.35,66021.85725,7471.3425,-896.77475,121933.25,27336.475,22467.025,88976.212,8552.75,-947.237,119048.75,,-825.037,-780.104,79725.0,81075.5,,17591.5
2025-05-13 05:00:00,2025-05-13,05:00:00,252.63,198.94,53.69,12857.0,15241.0,59786.237,41160.426,7682.0,7159.95,20326.025,66281.55675,7385.285,-915.19175,120137.5,27059.825,22400.1,87213.53625,8628.5,-947.13625,117295.0,,-825.237,-778.176,79500.0,80767.0,,17983.8
2025-05-13 05:15:00,2025-05-13,05:15:00,254.17,248.36,5.809999999999974,12839.8,15567.2,60515.236,41565.718,7645.0,7169.09,18575.85,65258.77,7349.6325,-915.3275,115357.0,25088.075,20731.475,84480.86125,8618.5,-947.08625,112883.75,,-825.036,-785.208,80175.0,81378.5,,17861.7
2025-05-13 05:30:00,2025-05-13,05:30:00,255.3,206.32,48.98000000000002,12839.6,15619.8,60876.436,42241.901,7604.0,7226.31,17415.425,63192.2655,7268.8575,-911.748,107956.5,20991.7,19074.95,79524.73675,8535.0,-947.18675,106187.5,,-825.036,-788.811,80495.0,81871.5,,17572.3
2025-05-13 05:45:00,2025-05-13,05:45:00,258.01,229.77,28.23999999999998,13152.1,16087.9,61233.937,43270.811,7549.0,7158.25,16093.825,59711.177,6825.1325,-897.1845,99517.4,17784.45,17022.45,73634.63625,8186.5,-947.33625,97896.25,,-825.037,-773.661,81110.0,83051.7,,17308.4
2025-05-13 06:00:00,2025-05-13,06:00:00,263.11,215.64,47.47000000000003,13819.3,16136.2,61687.937,44969.839,7653.0,7223.33,,,,,,,,,,,,,-825.237,-767.369,82335.0,84236.1,,16674.1
2025-05-13 06:15:00,2025-05-13,06:15:00,278.61,255.79,22.82000000000002,14215.5,16570.8,63031.536,46478.325,7843.0,7439.12,,,,,,,,,,,,,-825.036,-713.145,84265.0,85696.5,,15921.4
2025-05-13 06:30:00,2025-05-13,06:30:00,275.23,263.76,11.470000000000027,14628.8,16399.7,63563.437,47572.454,8153.0,7743.31,,,,,,,,,,,,,-825.237,-652.964,85520.0,86436.2,,15373.7
2025-05-13 06:45:00,2025-05-13,06:45:00,275.0,253.39,21.610000000000014,15179.5,16362.1,63347.536,47481.707,8523.0,8090.59,,,,,,,,,,,,,-825.036,-698.597,86225.0,86916.1,,15680.3
2025-05-13 07:00:00,2025-05-13,07:00:00,279.0,253.8,25.19999999999999,15033.2,16461.1,63044.037,46354.506,9028.0,8750.81,,,,,,,,,,,,,-825.237,-791.316,86280.0,86854.9,,16079.8
2025-05-13 07:15:00,2025-05-13,07:15:00,266.22,224.3,41.920000000000016,14872.9,16735.0,63546.136,44022.292,9751.0,9533.08,1657.09,4.4512,2426.96,,1211.29,2176.34,,,,,,,-825.036,-815.172,87345.0,87263.5,,17788.3
2025-05-13 07:30:00,2025-05-13,07:30:00,255.14,184.47,70.66999999999999,15407.9,17243.7,62984.137,40558.835,10338.0,10294.7,1638.03,4.5784,2292.95,,1191.23,2065.75,,,,,,,-825.037,-882.235,87905.0,87098.2,,19883.2
2025-05-13 07:45:00,2025-05-13,07:45:00,248.83,141.94,106.89000000000001,15647.1,17576.1,63437.136,38566.536,10941.0,11081.3,1624.32,4.4106,2266.48,,1138.98,2044.41,,,,,,,-825.236,-851.636,89200.0,87885.8,,21513.5
2025-05-13 08:00:00,2025-05-13,08:00:00,258.35,46.58,211.77000000000004,16673.2,18257.2,66227.037,39120.401,11510.0,12017.4,1591.31,2.7186,2235.79,,1126.75,2057.74,,,,,,,-825.237,-878.401,93585.0,91802.2,,23285.6
2025-05-13 08:15:00,2025-05-13,08:15:00,155.95,137.03,18.919999999999987,18150.4,19644.5,67919.837,40498.406,12132.0,12536.2,1599.69,2.7418,2267.24,,1077.92,2058.26,,,,,,,-947.237,-862.906,97255.0,95603.0,,23786.8
2025-05-13 08:30:00,2025-05-13,08:30:00,182.78,133.38,49.400000000000006,19640.8,20401.4,68130.437,41395.041,12701.0,13320.1,1559.44,2.4618,2277.89,,1040.31,2048.81,,,,,,,-947.237,-913.041,99525.0,97955.7,,23752.2
2025-05-13 08:45:00,2025-05-13,08:45:00,288.73,45.11,243.62,19876.3,20221.6,68637.736,42257.463,13253.0,13943.1,1565.28,2.8879,2268.72,,1030.93,2053.8,,,,,,,-947.036,-900.663,100820.0,99508.7,,23987.2
2025-05-13 09:00:00,2025-05-13,09:00:00,290.84,199.44,91.39999999999998,20584.0,20873.4,68525.237,42517.688,13753.0,14660.7,1542.93,2.4589,2275.06,,986.723,2057.91,,,,,,,-947.237,-902.488,101915.0,100669.0,,23519.7
2025-05-13 09:15:00,2025-05-13,09:15:00,252.76,46.01,206.75,21377.7,20709.6,68112.336,41918.067,14242.0,15114.4,1552.13,2.6059,2281.71,,1040.1,2058.11,,,,,,,-947.036,-975.567,102785.0,101068.0,,24301.5
2025-05-13 09:30:00,2025-05-13,09:30:00,247.72,76.77,170.95,21573.0,21167.7,68219.037,41658.468,14665.0,15487.9,1530.28,2.52,2280.22,,1089.82,2062.51,,,,,,,-947.037,-928.768,103510.0,102041.0,,24655.7
2025-05-13 09:45:00,2025-05-13,09:45:00,229.12,81.68,147.44,21726.6,21297.3,67713.637,41398.277,15052.0,15835.9,1501.72,2.577,2288.14,,1161.18,2063.08,,,,,,,-947.237,-888.377,103545.0,102052.0,,24408.9
2025-05-13 10:00:00,2025-05-13,10:00:00,198.85,45.98,152.87,21875.2,21252.4,66980.036,41479.241,15437.0,16226.2,1504.01,2.4869,2288.46,,1202.21,2070.7,,,,,,,-947.236,-940.141,103345.0,102085.0,,24067.3
2025-05-13 10:15:00,2025-05-13,10:15:00,155.83,63.85,91.98000000000002,21994.3,21476.0,64251.937,40046.672,15801.0,16582.6,1488.74,2.6222,2296.72,,1213.88,2042.89,,,,,,,-947.237,-875.272,101100.0,100331.0,,23101.0
2025-05-13 10:30:00,2025-05-13,10:30:00,114.33,108.27,6.060000000000002,21783.8,21362.5,63898.237,40552.185,16100.0,16758.4,1476.75,2.4126,2277.63,,1211.06,2065.27,,,,,,,-947.037,-920.685,100835.0,100904.0,,23151.6
2025-05-13 10:45:00,2025-05-13,10:45:00,123.63,46.0,77.63,21558.5,21193.8,63468.736,40606.827,16350.0,16835.2,1461.42,2.2388,2276.38,,1186.39,2069.86,,,,,,,-947.236,-903.827,100430.0,101368.0,,23636.0
2025-05-13 11:00:00,2025-05-13,11:00:00,120.57,48.18,72.38999999999999,21301.3,21256.3,63745.937,40223.032,16550.0,16744.4,1497.07,2.4729,2284.11,,1216.85,2055.32,,,,,,,-947.237,-894.532,100650.0,100781.0,,23451.8
2025-05-13 11:15:00,2025-05-13,11:15:00,154.44,91.79,62.64999999999999,21063.1,20966.0,64276.937,40688.568,16652.0,17066.2,1477.18,2.0664,2272.41,,1274.82,2074.68,,,,,,,-947.037,-923.168,101045.0,101399.0,,23601.4
2025-05-13 11:30:00,2025-05-13,11:30:00,136.03,132.97,3.0600000000000023,20797.3,19583.6,62859.736,39596.889,16760.0,17094.0,1479.06,2.3731,2269.24,,1334.13,2065.27,,,,,,,-947.036,-926.689,99470.0,99370.9,,24023.1
2025-05-13 11:45:00,2025-05-13,11:45:00,107.72,154.27,-46.55000000000001,19873.5,19054.5,60687.737,39402.572,16826.0,17003.7,1474.26,2.0315,2278.95,,1366.18,2051.14,,,,,,,-947.237,-874.672,96440.0,97479.1,,22893.0
2025-05-13 12:00:00,2025-05-13,12:00:00,48.55,45.21,3.3399999999999963,19757.5,17359.6,54456.737,37119.779,16883.0,17101.4,1471.75,2.0138,2298.32,,1351.74,2053.73,,,,,,,-947.237,-955.279,90150.0,91459.4,,20833.9
2025-05-13 12:15:00,2025-05-13,12:15:00,48.64,96.81,-48.17,19651.9,17879.5,55625.338,38560.495,16890.0,17223.4,1462.88,2.0234,2271.56,,1343.35,2060.99,,,,,,,-947.238,-929.495,91220.0,93833.1,,21099.2
2025-05-13 12:30:00,2025-05-13,12:30:00,48.64,132.28,-83.64,19952.5,17977.4,55973.536,38928.859,16856.0,17254.5,1457.22,60.482,2261.97,,1317.5,2052.63,,,,,,,-947.036,-878.159,91835.0,94520.7,,21238.1
2025-05-13 12:45:00,2025-05-13,12:45:00,42.02,131.2,-89.17999999999998,19914.4,17964.8,55642.836,38584.392,16835.0,17070.3,1444.54,74.8681,2293.61,,1328.51,2065.81,,,,,,,-947.236,-892.892,91445.0,94388.3,,21661.7
2025-05-13 13:00:00,2025-05-13,13:00:00,21.67,146.46,-124.79,19847.7,17699.2,56082.336,38340.907,16742.0,17006.6,1434.72,76.4525,2254.68,,1303.27,2069.13,,,,,,,-947.036,-983.707,91725.0,94519.4,,22456.4
2025-05-13 13:15:00,2025-05-13,13:15:00,48.7,133.15,-84.45,20237.8,18401.6,57885.236,39064.358,16624.0,16874.7,1433.1,144.776,2264.07,,1287.8,2074.26,,,,,,,-947.036,-898.458,93800.0,95413.6,,21971.4
2025-05-13 13:30:00,2025-05-13,13:30:00,136.62,87.98,48.64,20182.7,18307.7,60649.536,39592.285,16500.0,16703.6,1407.64,360.485,2273.7,,1312.87,2064.94,,,,,,,-947.236,-817.285,96385.0,97637.2,,23850.9
2025-05-13 13:45:00,2025-05-13,13:45:00,160.67,100.71,59.959999999999994,20677.6,19748.8,64802.637,40607.688,16287.0,16544.2,1414.14,667.82,2273.25,,1296.23,2073.67,,,,,,,-947.237,-854.488,100820.0,100824.0,,24777.8
2025-05-13 14:00:00,2025-05-13,14:00:00,149.84,127.21,22.63000000000001,20649.5,18438.7,65300.536,41501.651,16042.0,16504.9,1412.39,1040.84,2287.06,,1265.56,2065.52,,,,,,,-947.036,-855.851,101045.0,101077.0,,25487.6
2025-05-13 14:15:00,2025-05-13,14:15:00,115.29,112.42,2.8700000000000045,20502.8,19413.9,65537.237,40895.01,15782.0,16179.8,1491.74,1551.42,2349.92,,1228.0,2110.67,,,,,,,-947.037,-901.91,100875.0,100445.0,,24858.2
2025-05-13 14:30:00,2025-05-13,14:30:00,178.51,74.87,103.63999999999999,20202.9,20237.2,66924.136,42042.236,15480.0,15935.7,1685.0,2163.27,2374.07,,1173.41,2118.93,,,,,,,-947.036,-802.736,101660.0,101390.0,,23977.6
2025-05-13 14:45:00,2025-05-13,14:45:00,182.72,149.42,33.30000000000001,20058.0,20007.3,67961.237,41427.745,15148.0,15667.9,1737.28,2867.41,2401.6,,1114.79,2154.05,,,,,,,-947.237,-978.245,102220.0,102641.0,,26516.3
2025-05-13 15:00:00,2025-05-13,15:00:00,215.98,177.42,38.56,20161.8,19661.9,69199.437,42488.126,14761.0,15251.9,1787.45,3557.2,2407.88,,1086.79,2222.29,,,,,,,-947.237,-934.726,103175.0,103754.0,,27286.8
2025-05-13 15:15:00,2025-05-13,15:15:00,235.03,177.81,57.22,20238.8,20385.6,70113.436,42767.197,14390.0,15284.0,1840.8,4298.27,2429.82,,1022.32,2407.29,,,,,,,-947.236,-910.397,103795.0,104411.0,,26884.6
2025-05-13 15:30:00,2025-05-13,15:30:00,260.94,100.06,160.88,20162.7,20865.8,71643.536,44049.716,14001.0,14516.4,1894.27,5065.25,2369.03,,973.456,2217.12,,,,,,,-947.236,-866.416,104860.0,105637.0,,27071.5
2025-05-13 15:45:00,2025-05-13,15:45:00,184.2,274.64,-90.44,20001.0,20479.4,73963.236,45599.482,13583.0,14158.1,1940.81,5767.76,2494.64,,959.382,2140.94,,,,,,,-947.236,-933.282,106600.0,107446.0,,28142.3
2025-05-13 16:00:00,2025-05-13,16:00:00,278.29,282.39,-4.099999999999966,20030.4,20646.1,75920.836,47751.738,13116.0,13534.7,1986.92,6375.28,2492.06,,934.157,2137.26,,,,,,,-947.236,-871.138,108120.0,108919.0,,27857.6
2025-05-13 16:15:00,2025-05-13,16:15:00,286.56,291.01,-4.449999999999989,19970.9,21150.0,78055.137,49818.676,12616.0,12934.3,1998.77,7063.65,2488.37,,923.411,2168.41,,,,,,,-947.037,-891.876,109695.0,110685.0,,27673.9
2025-05-13 16:30:00,2025-05-13,16:30:00,295.2,310.0,-14.800000000000011,20428.5,20560.8,79402.737,52366.248,12101.0,12430.7,2059.4,7529.35,2477.31,,864.806,2168.04,,,,,,,-947.237,-896.448,110985.0,112131.0,,27669.7
2025-05-13 16:45:00,2025-05-13,16:45:00,308.91,417.3,-108.38999999999999,21905.2,20879.1,79805.037,56137.285,11552.0,11829.1,2104.89,7891.21,2481.9,,842.688,2153.99,,,,,,,-947.237,-845.285,112315.0,113820.0,,25819.8
2025-05-13 17:00:00,2025-05-13,17:00:00,314.89,399.1,-84.21000000000004,22103.4,21573.4,81010.637,58718.31,11073.0,11056.7,2124.34,8247.46,2480.67,,816.305,2151.0,,,,,,,-947.037,-890.11,113240.0,114839.0,,24380.7
2025-05-13 17:15:00,2025-05-13,17:15:00,351.46,498.2,-146.74,22824.1,22958.3,81985.136,61485.388,10578.0,10306.0,2135.61,8665.44,2498.58,,773.309,2137.26,,,,,,,-947.236,-951.688,114440.0,116218.0,,22420.0
2025-05-13 17:30:00,2025-05-13,17:30:00,313.64,428.86,-115.22000000000003,22557.9,22273.4,80148.136,62059.728,10106.0,9660.08,2133.14,9034.82,2512.96,,758.94,2126.55,,,,,,,-947.036,-942.508,111865.0,114069.0,,21018.3
2025-05-13 17:45:00,2025-05-13,17:45:00,322.45,461.75,-139.3,22084.3,21152.2,80566.937,62318.084,9651.0,8956.16,2094.03,9310.73,2483.23,,712.51,2141.26,,,,,,,-947.237,-857.444,111355.0,112743.0,,21174.0
2025-05-13 18:00:00,2025-05-13,18:00:00,326.28,422.6,-96.32000000000005,22000.3,20960.2,80860.937,62555.105,9281.0,8496.31,2115.76,9499.11,2483.92,,685.33,2033.46,,,,,,,-947.237,-930.315,111195.0,113117.0,,22035.7
2025-05-13 18:15:00,2025-05-13,18:15:00,328.66,498.71,-170.04999999999995,22057.7,21084.5,82221.337,63859.217,8998.0,8111.16,2111.17,9457.2,2483.87,,647.492,2027.07,,,,,,,-947.037,-909.877,112330.0,114550.0,,22405.0
2025-05-13 18:30:00,2025-05-13,18:30:00,331.95,488.14,-156.19,22251.5,21073.7,84187.737,64892.261,8773.0,7868.41,2097.53,9808.48,2489.38,,634.088,2019.11,,,,,,,-947.237,-879.971,114265.0,116268.0,,23313.6
2025-05-13 18:45:00,2025-05-13,18:45:00,340.8,538.4,-197.59999999999997,22215.0,21203.6,85728.036,65231.495,8614.0,7581.25,2133.94,9816.19,2495.86,,606.733,2023.55,,,,,,,-947.036,-880.745,115610.0,117921.0,,24785.4
2025-05-13 19:00:00,2025-05-13,19:00:00,347.21,535.59,-188.38000000000005,22448.0,21143.0,87071.237,65530.131,8513.0,7540.09,2154.82,9749.88,2467.65,,608.077,2006.08,,,,,,,-947.237,-884.521,117085.0,119203.0,,25874.3
2025-05-13 19:15:00,2025-05-13,19:15:00,432.79,541.28,-108.48999999999995,22436.4,21687.7,90005.837,66239.523,8505.0,7447.49,2188.64,9780.72,2499.76,,580.515,2035.71,,,,,,,-947.237,-981.513,120000.0,122561.0,,28167.8
2025-05-13 19:30:00,2025-05-13,19:30:00,416.94,551.19,-134.25000000000006,22440.0,22664.6,89836.237,66513.355,8561.0,7419.32,2199.95,9897.75,2469.45,,593.18,2047.22,,,,,,,-947.237,-842.375,119890.0,123507.0,,27752.1
2025-05-13 19:45:00,2025-05-13,19:45:00,385.04,548.09,-163.05,22543.7,22506.1,88991.537,65804.42,8632.0,7478.47,2203.95,9947.53,2462.94,,601.432,2022.99,,,,,,,-947.237,-878.69,119220.0,122462.0,,27551.7
2025-05-13 20:00:00,2025-05-13,20:00:00,353.54,531.24,-177.7,22502.5,21203.1,87628.537,66015.126,8616.0,7452.82,2206.36,9773.9,2445.94,,608.423,2019.46,,,,,,,-947.037,-897.546,117800.0,120985.0,,27211.5
2025-05-13 20:15:00,2025-05-13,20:15:00,358.64,545.67,-187.02999999999997,22506.7,20555.7,87601.536,66314.832,8629.0,7320.49,2212.76,9723.43,2411.47,,627.615,2016.55,,,,,,,-947.236,-891.922,117790.0,120350.0,,27050.9
2025-05-13 20:30:00,2025-05-13,20:30:00,343.68,536.68,-192.99999999999994,22353.4,19833.2,86773.636,66538.581,8630.0,7378.98,2205.05,9592.44,2355.65,,674.438,2030.64,,,,,,,-947.036,-930.061,116810.0,120050.0,,27229.3
2025-05-13 20:45:00,2025-05-13,20:45:00,345.7,508.85,-163.15000000000003,22237.8,19712.1,86850.436,66257.688,8639.0,7388.85,2192.96,9378.22,2363.65,,696.587,2054.41,,,,,,,-947.236,-941.238,116780.0,119165.0,,26747.6
2025-05-13 21:00:00,2025-05-13,21:00:00,342.07,516.25,-174.18,21367.4,19073.7,85696.837,65791.243,8628.0,7302.4,2162.83,9271.8,2355.0,,712.403,2025.79,,,,,,,-947.237,-882.443,114745.0,117163.0,,25878.1
2025-05-13 21:15:00,2025-05-13,21:15:00,340.55,437.04,-96.49000000000001,20795.9,19108.0,85316.136,65304.372,8620.0,7344.86,2149.73,9164.49,2379.61,,748.206,2047.52,,,,,,,-947.036,-862.432,113785.0,116114.0,,25219.2
2025-05-13 21:30:00,2025-05-13,21:30:00,333.22,396.57,-63.349999999999966,20771.0,18579.2,83419.036,64926.027,8612.0,7355.24,2120.93,8885.55,2387.03,,745.217,2024.59,,,,,,,-947.036,-917.267,111855.0,114920.0,,24976.8
2025-05-13 21:45:00,2025-05-13,21:45:00,331.3,453.39,-122.08999999999997,19991.6,17542.5,83491.436,65013.438,8614.0,7396.03,2097.45,8704.78,2330.75,,779.01,2007.85,,,,,,,-947.036,-999.168,111150.0,113231.0,,24278.2
2025-05-13 22:00:00,2025-05-13,22:00:00,323.64,416.22,-92.58000000000004,19980.5,17818.6,81565.736,64461.018,8571.0,7320.46,2082.79,8463.12,2286.99,,831.371,1989.75,,,,,,,-947.236,-873.078,109170.0,111227.0,,22500.0
2025-05-13 22:15:00,2025-05-13,22:15:00,321.59,367.99,-46.400000000000034,19602.4,17413.4,79934.637,63651.148,8550.0,7324.05,2029.03,8026.91,2312.8,,907.994,1960.32,,,,,,,-947.037,-895.098,107140.0,108659.0,,21165.5
2025-05-13 22:30:00,2025-05-13,22:30:00,315.55,357.44,-41.889999999999986,18680.4,17668.9,78873.838,63062.712,8523.0,7241.43,1996.07,7877.99,2386.81,,1001.87,2006.35,,,,,,,-947.238,-908.642,105130.0,107108.0,,20043.6
2025-05-13 22:45:00,2025-05-13,22:45:00,310.79,357.55,-46.75999999999999,18036.5,16760.8,77724.736,61594.184,8496.0,7189.49,1979.16,7211.29,2346.62,,973.703,1989.48,,,,,,,-947.236,-970.174,103310.0,104832.0,,20257.7
2025-05-13 23:00:00,2025-05-13,23:00:00,307.39,337.97,-30.58000000000004,17670.4,16661.2,75710.636,60832.278,8371.0,6986.44,1961.17,6918.43,2300.0,,982.609,1978.42,,,,,,,-947.036,-913.018,100805.0,102549.0,,18982.1
2025-05-13 23:15:00,2025-05-13,23:15:00,305.35,330.62,-25.269999999999982,17645.1,16906.1,74017.136,59954.341,8160.0,6848.15,1949.66,6336.28,2258.51,,1000.74,1972.68,,,,,,,-947.236,-907.591,98875.0,100454.0,,17653.0
2025-05-13 23:30:00,2025-05-13,23:30:00,303.49,327.93,-24.439999999999998,16632.0,15812.5,72875.037,59149.656,8130.0,6791.45,1984.61,5725.74,2243.67,,1022.91,1943.44,,,,,,,-947.037,-863.806,96690.0,98352.9,,17463.1
2025-05-13 23:45:00,2025-05-13,23:45:00,299.46,318.38,-18.920000000000016,16142.3,14995.5,71935.736,58908.433,8085.0,6674.49,1982.26,5169.8,2278.59,,1032.18,1953.76,,,,,,,-948.036,-904.323,95215.0,96713.7,,17039.6
